			Laufnummer	Autor, Herausgeber oder Institution	Titel	Zeitschrift/Zeitung	Kategorien	Schlagwörter
0	0	0	1526	Lampert, Claudia; Donoso, Véronica	Bullying		1 Sozialer Kontext; 1.3 Medien und Technologie; 3 Fokus; 3.2 Kinderschutz und Gewaltprävention; 5 Adressat_innen; 5.1 Kinder; 6 Gewalt; 6.2 Art	Internet; Kinder // children; Mobbing // bullying
0	0	0	1527	Livingstone, Sonia M.; Görzig, Anke	Sexting: the exchange of sexual messages online among European youth		1 Sozialer Kontext; 1.3 Medien und Technologie; 5 Adressat_innen; 5.1 Kinder; 5.2 Jugendliche; 7 Sexualität; 7.3 Sexuelle Erfahrungen	Bewältigung // coping; Internet; Jugend // youth; Kinder // children; Risikofaktoren // risk factors; Risikoverhalten // risk behaviour; Sexting // sexting
0	0	0	1528	Rovoliy, Antonis; Tsaliki, Liza	Pornography		1 Sozialer Kontext; 1.3 Medien und Technologie; 3 Fokus; 3.2 Kinderschutz und Gewaltprävention; 5 Adressat_innen; 5.1 Kinder	Internet; Kinder // children; Pornografie // pornography
0	0	0	1529	Barbovschi, Monica; Marinescu, Valentina; Velicu, Anca; Laszlo, Eva	Meeting new contacts online		1 Sozialer Kontext; 1.2 Diskurse; 1.3 Medien und Technologie; 5 Adressat_innen; 5.1 Kinder; 7 Sexualität; 7.1 Beziehungsgestaltung	Diskurs // discourse; Europa // Europe; Internet; Kinder // children; Risikoverhalten // risk behaviour; Survey; Technologie // technology
0	0	1	1530	Smahel, David; Blinka, Lukás	Expressive internet use among European children		1 Sozialer Kontext; 1.3 Medien und Technologie; 5 Adressat_innen; 5.1 Kinder	Internet; Kinder // children
0	0	0	1531	Vandoninck, Sofie; d´Haenens, Leen; Segers, Katia	Coping and resilience: children´s response to online risks		1 Sozialer Kontext; 1.3 Medien und Technologie; 5 Adressat_innen; 5.1 Kinder; 6 Gewalt; 6.4 Resilienz	Bewältigung // coping; Internet; Kinder // children; Resilienz // resilience; Risikofaktoren // risk factors
0	0	0	1532	Pasquier, Dominique; Simoes, José Alberto; Kredens, Elodie	Agents of mediation and sources of safety awareness: a comparative overview		1 Sozialer Kontext; 1.3 Medien und Technologie; 3 Fokus; 3.2 Kinderschutz und Gewaltprävention; 5 Adressat_innen; 5.1 Kinder	Internet; Kinder // children; Sicherheit // safety
0	0	0	1533	Garmendia, Maialen; Garitaonandia, Carmelo; Martinez, Gemma; Casado, Miguel Ángel	The effectiveness of parental mediation		1 Sozialer Kontext; 1.3 Medien und Technologie; 3 Fokus; 3.2 Kinderschutz und Gewaltprävention; 5 Adressat_innen; 5.3 Eltern und Familie	Eltern // parents; Internet; Kinder // children; Wirksamkeit // effectiveness
0	0	0	1534	Kalmus, Veronika; Feilitzen, Cecilia von; Siibak, Andra	Effectiveness of teacher´s and peers mediation in supporting opportunities and reducing risks online		1 Sozialer Kontext; 1.3 Medien und Technologie; 3 Fokus; 3.2 Kinderschutz und Gewaltprävention; 4 Fachkräfte; 4.1 Intern; 4.3 Peers; 5 Adressat_innen; 5.1 Kinder	Internet; Kinder // children; Lehrer*innen // Teachers; Peers; Risiko // risk; Wirksamkeit // effectiveness
0	0	0	1535	Bauwens, Joke; Paus-Hasebrink, Ingrid; Ponte, Cristina; Dürager, Andrea	Understanding digital inequality		1 Sozialer Kontext; 1.2 Diskurse; 1.3 Medien und Technologie; 1.4 Identitäten; 1.4.3 Schicht; 5 Adressat_innen; 5.1 Kinder; 5.3 Eltern und Familie	Eltern // parents; Europa // Europe; Internet; Kinder // children; Risikofaktoren // risk factors; Soziale Schicht // social class; soziale Ungleichheit // social inequality; Survey; Technologie // technology
0	0	1	1537	Stald, Gitte; Ólafson, Kjartan	Mobile access: different users, different risks, different consequences?		1 Sozialer Kontext; 1.3 Medien und Technologie	Medien // media; Risikofaktoren // risk factors
0	0	0	1538	Laurinavicius, Alfredas; Zukauskiene, Rita; Ustinavicitue, Laura	Explaining vulnerability to risk and harm		1 Sozialer Kontext; 1.3 Medien und Technologie; 3 Fokus; 3.2 Kinderschutz und Gewaltprävention; 5 Adressat_innen; 5.1 Kinder	Internet; Kinder // children; Risiko // risk; Vulnerabilität // vulnerability
0	0	0	1539	Ságvári, Bence; Galácz, Anna	Relating online practices, negative experiences and coping strategies		1 Sozialer Kontext; 1.3 Medien und Technologie; 3 Fokus; 3.2 Kinderschutz und Gewaltprävention; 5 Adressat_innen; 5.1 Kinder	Bewältigung // coping; Internet; Kinder // children
0	0	0	1540	Livingstone, Sonia M.; Hasebrink, Uwe; Görzig, Anke	Towards a general model of determinants of risk and safety		1 Sozialer Kontext; 1.3 Medien und Technologie; 3 Fokus; 3.2 Kinderschutz und Gewaltprävention; 5 Adressat_innen; 5.1 Kinder; 8.2 Theorie	Internet; Kinder // children; Risiko // risk; Sicherheit // safety
0	0	0	1541	O´Neill, Brian; Staksrud, Elisabeth	Policy implications and recommendations		1 Sozialer Kontext; 1.1 Policies; 1.3 Medien und Technologie; 3 Fokus; 3.2 Kinderschutz und Gewaltprävention; 5 Adressat_innen; 5.1 Kinder	Internet; Kinder // children; Policies
1	0	0	1542	Moore, Tim P.; McArthur, Morag; Noble-Carr, Debbie	More a marathon than a hurdle	Qualitative Research	2 Institutioneller Kontext; 2.1 Dynamiken; 5 Adressat_innen; 5.1 Kinder; 6 Gewalt; 6.2 Art; 6.2.2 Missbrauch; 8 Forschung; 8.1 Forschungsethik; 8.3 Methodologie	Forschung // research; Kinder // children; Sicherheit // safety
0	0	0	1548	Ross, Colin A.	Response to Miccio-Fonseca (2015) and Defeo (2015) Concerning Commentary About DSM-5 Sexual Disorders Section	Journal of Child Sexual Abuse	6 Gewalt; 6.3 Negative Folgen; 7 Sexualität; 8 Forschung; 8.2 Theorie; 8.5 Forschungslücken	Mentale Gesundheit // mental health; Sexualität // sexuality
0	1	0	1549	Lopez, Silvia; Faro, Concepcio; Lopetegui, Lourdes; Pujol-Ribera, Enriqueta; Monteagudo, Monica; Avecilla-Palau, Angels; Martinez, Cristina; Cobo, Jesus; Fernandez, Maria-Isabel	Child and Adolescent Sexual Abuse in Women Seeking Help for Sexual and Reproductive Mental Health Problems	Journal of Child Sexual Abuse	1 Sozialer Kontext; 1.4 Identitäten; 1.4.1 Gender; 3 Fokus; 3.2 Kinderschutz und Gewaltprävention; 6 Gewalt; 6.2 Art; 6.2.2 Missbrauch; 6.3 Negative Folgen; 7 Sexualität; 8 Forschung; 8.4 Ergebnisse	Frauen // women; Jugend // youth; Kinder // children; Mentale Gesundheit // mental health; sexuelle Gesundheit // sexual health; sexueller Kindesmissbrauch // child sexual abuse
0	1	0	1550	Hatchard, Christine J.; Goodwin, Jamie L.; Siddall, Eryn; Muniz, Lauren	Perceptions of Abusive Parenting Behaviors	Journal of Child Sexual Abuse	1 Sozialer Kontext; 1.4 Identitäten; 1.4.1 Gender; 3 Fokus; 3.2 Kinderschutz und Gewaltprävention; 5 Adressat_innen; 5.3 Eltern und Familie; 6 Gewalt; 6.1 Täter*in; 6.1.2 Erwachsene; 6.2 Art; 6.2.2 Missbrauch	Eltern // parents; sexueller Kindesmissbrauch // child sexual abuse; Täter*in // offender
0	0	0	1551	Milam, Lisa J.; Nugent, William R.	Children's Knowledge of Genital Anatomy and Its Relationship With Children's Use of the Word "Inside" During Questioning About Possible Sexual Abuse	Journal of Child Sexual Abuse	5 Adressat_innen; 5.1 Kinder; 6 Gewalt; 6.2 Art; 6.2.2 Missbrauch; 6.5 Disclosure; 7 Sexualität	Einstellungen // attitudes; Jugend // youth; Kinder // children; sexueller Kindesmissbrauch // child sexual abuse; Vergewaltigung // rape
0	0	0	1552	Sanberk, Ismail; Emen, Meltem; Kabakci, Duygu	An Investigation of Socially Advantaged and Disadvantaged Turkish Mothers' Views About Training on Preventing Children From Sexual Abuse	Journal of Child Sexual Abuse	1 Sozialer Kontext; 1.4 Identitäten; 1.4.3 Schicht; 3 Fokus; 3.2 Kinderschutz und Gewaltprävention; 5 Adressat_innen; 5.3 Eltern und Familie; 6 Gewalt; 6.2 Art; 6.2.2 Missbrauch	Eltern // parents; Prävention // prevention; sexueller Kindesmissbrauch // child sexual abuse; Soziale Schicht // social class; soziale Ungleichheit // social inequality
0	0	0	1553	Jones, Sara; Joyal, Christian C.; Cisler, Josh M.; Bai, Shasha	Exploring Emotion Regulation in Juveniles Who Have Sexually Offended	Journal of Child Sexual Abuse	5 Adressat_innen; 5.2 Jugendliche; 6 Gewalt; 6.1 Täter*in; 6.1.1 Peer; 6.2 Art; 6.2.4 Übergriff	Gefühle // emotions; Jugend // youth; sexuelle Gewalt // sexual violence; sexueller Kindesmissbrauch // child sexual abuse; Strafrecht // criminal justice
0	0	0	1554	Alix, Stephanie; Cossette, Louise; Hebert, Martine; Cyr, Mireille; Frappier, Jean-Yves	Posttraumatic Stress Disorder and Suicidal Ideation Among Sexually Abused Adolescent Girls	Journal of Child Sexual Abuse	1 Sozialer Kontext; 1.4 Identitäten; 1.4.1 Gender; 5 Adressat_innen; 5.2 Jugendliche; 6 Gewalt; 6.2 Art; 6.2.2 Missbrauch; 6.3 Negative Folgen	Mädchen // girls; Selbstmord // suicide; sexueller Kindesmissbrauch // child sexual abuse; Trauma
0	0	0	1555	Coburn, Patricia I.; Chong, Kristin; Connolly, Deborah A.	The Effect of Case Severity on Sentence Length in Cases of Child Sexual Assault in Canada	Journal of Child Sexual Abuse	6 Gewalt; 6.1 Täter*in; 6.1.2 Erwachsene; 6.5 Disclosure	sexueller Kindesmissbrauch // child sexual abuse; Strafrecht // criminal justice; Täter*in // offender
0	0	0	1556	Harris, Taylor; Rice, Eric; Rhoades, Harmony; Winetrobe, Hailey; Wenzel, Suzanne	Gender Differences in the Path From Sexual Victimization to HIV Risk Behavior Among Homeless Youth	Journal of Child Sexual Abuse	1 Sozialer Kontext; 1.4 Identitäten; 1.4.1 Gender; 1.4.3 Schicht; 5 Adressat_innen; 5.2 Jugendliche; 6 Gewalt; 6.2 Art; 6.2.4 Übergriff; 6.3 Negative Folgen	obdachlos // homeless; Revictimisierung // revictimization; Risiko // risk; Sexuell übertragbare Infektionen // sexually transmitted infections; Soziale Schicht // social class
0	0	0	1557	Hartley, Sarah; Johnco, Carly; Hofmeyr, Marthinus; Berry, Alexis	The Nature of Posttraumatic Growth in Adult Survivors of Child Sexual Abuse	Journal of Child Sexual Abuse	6 Gewalt; 6.2 Art; 6.2.2 Missbrauch; 6.4 Resilienz	Anpassung // adaptation; Betroffene // survivors; Erwachsene // adults; Kinder // children; Mentale Gesundheit // mental health; sexueller Kindesmissbrauch // child sexual abuse; Trauma
0	0	0	1558	Winters, Georgia M.; Jeglic, Elizabeth L.	I Knew It All Along	Journal of Child Sexual Abuse	6 Gewalt; 6.1 Täter*in; 6.1.2 Erwachsene; 6.2 Art; 6.2.2 Missbrauch; 6.5 Disclosure	Disclosure; Grooming; Kinder // children; sexueller Kindesmissbrauch // child sexual abuse; Täter*in // offender
0	0	0	1559	Capella, Claudia; Lama, Ximena; Rodriguez, Loreto; Aguila, Daniela; Beiza, Gretchen; Dussert, Denise; Gutierrez, Carolina	Winning a Race	Journal of Child Sexual Abuse	5 Adressat_innen; 5.1 Kinder; 6 Gewalt; 6.2 Art; 6.2.2 Missbrauch; 6.3 Negative Folgen; 8 Forschung; 8.4 Ergebnisse	Behandlung // treatment; Jugend // youth; Kinder // children; Männer // men; sexueller Kindesmissbrauch // child sexual abuse
0	0	0	1560	Flannery, Dustin D.; Stephens, Clare L.; Thompson, Amy D.	The Impact of High-Profile Sexual Abuse Cases in the Media on a Pediatric Emergency Department	Journal of Child Sexual Abuse	1 Sozialer Kontext; 1.2 Diskurse; 1.3 Medien und Technologie; 1.4 Identitäten; 1.4.1 Gender; 3 Fokus; 3.2 Kinderschutz und Gewaltprävention; 5 Adressat_innen; 5.1 Kinder; 5.2 Jugendliche; 6 Gewalt; 6.2 Art; 6.2.2 Missbrauch; 8 Forschung; 8.3 Methodologie; 8.4 Ergebnisse	Behandlung // treatment; Diskurs // discourse; Jugend // youth; Kinder // children; Männer // men; Medien // media; sexueller Kindesmissbrauch // child sexual abuse
0	0	0	1561	Lainpelto, Katrin; Isaksson, Johan; Lindblad, Frank	Does Information About Neuropsychiatric Diagnoses Influence Evaluation of Child Sexual Abuse Allegations?	Journal of Child Sexual Abuse	1 Sozialer Kontext; 1.1 Policies; 1.2 Diskurse; 1.4 Identitäten; 1.4.6 Behinderungen; 5 Adressat_innen; 5.1 Kinder; 6 Gewalt; 6.2 Art; 6.2.2 Missbrauch; 6.5 Disclosure; 8 Forschung; 8.4 Ergebnisse	Disclosure; Erwachsene // adults; Europa // Europe; Jugend // youth; Kinder // children; Männer // men; Mentale Gesundheit // mental health; Narration // narrative; sexueller Kindesmissbrauch // child sexual abuse; Strafrecht // criminal justice
0	0	0	1563	Jin, Yichen; Chen, Jingqi; Yu, Buyi	Knowledge and Skills of Sexual Abuse Prevention	Journal of Child Sexual Abuse	2 Institutioneller Kontext; 2.2 Einrichtungstypen; 2.2.2 Grundschule; 3 Fokus; 3.2 Kinderschutz und Gewaltprävention; 5 Adressat_innen; 5.1 Kinder; 6 Gewalt; 6.2 Art; 6.2.2 Missbrauch	Alter // age; Asien // Asia; Einstellungen // attitudes; Kinder // children; Männer // men; sexueller Kindesmissbrauch // child sexual abuse
0	0	0	1564	O'Brien, Jennifer E.; White, Kevin; Wu, Qi; Killian-Farrell, Candace	Mental Health and Behavioral Outcomes of Sexual and Nonsexual Child Maltreatment Among Child Welfare-Involved Youth	Journal of Child Sexual Abuse	2 Institutioneller Kontext; 2.2 Einrichtungstypen; 2.2.6 Jugendamt; 5 Adressat_innen; 5.1 Kinder; 5.2 Jugendliche; 6 Gewalt; 6.2 Art; 6.2.2 Missbrauch; 6.3 Negative Folgen	Jugend // youth; Kinder // children; Kinder- und Jugendhilfe // child welfare system; Männer // men; Mentale Gesundheit // mental health; sexueller Kindesmissbrauch // child sexual abuse
0	0	0	1565	Fagerlund, Monica; Ellonen, Noora	Children's Experiences of Completing a Computer-Based Violence Survey	Journal of Child Sexual Abuse	1 Sozialer Kontext; 1.3 Medien und Technologie; 5 Adressat_innen; 5.1 Kinder; 6 Gewalt; 6.2 Art; 6.2.1 Belästigung; 6.2.2 Missbrauch; 8 Forschung; 8.1 Forschungsethik; 8.3 Methodologie	Alter // age; Europa // Europe; Internet; Jugend // youth; Männer // men; sexueller Kindesmissbrauch // child sexual abuse
0	1	0	1566	Krause-Parello, Cheryl A.; Gulick, Elsie E.	Forensic Interviews for Child Sexual Abuse Allegations	Journal of Child Sexual Abuse	5 Adressat_innen; 5.1 Kinder; 6 Gewalt; 6.2 Art; 6.2.2 Missbrauch; 6.3 Negative Folgen; 8 Forschung; 8.4 Ergebnisse	Kinder // children; Mentale Gesundheit // mental health; sexueller Kindesmissbrauch // child sexual abuse
0	0	0	1567	Man-Ging, Carlos Ignacio; Bohm, Bettina; Fuchs, Katharina Anna; Witte, Susanne; Frick, Eckhard	Improving Empathy in the Prevention of Sexual Abuse Against Children and Youngsters	Journal of Child Sexual Abuse	1 Sozialer Kontext; 1.3 Medien und Technologie; 3 Fokus; 3.2 Kinderschutz und Gewaltprävention; 4 Fachkräfte; 4.1 Intern; 4.2 Extern; 5 Adressat_innen; 5.1 Kinder; 6 Gewalt; 6.1 Täter*in; 6.1.2 Erwachsene; 6.2 Art; 6.2.2 Missbrauch	Alter // age; Erwachsene // adults; Jugend // youth; Kinder // children; Männer // men; Medien // media; Prävention // prevention; Professionalität // professionality; sexueller Kindesmissbrauch // child sexual abuse
0	0	0	1568	Liotta, Lindsay; Springer, Craig; Misurell, Justin R.; Block-Lerner, Jennifer; Brandwein, David	Group treatment for child sexual abuse	Journal of Child Sexual Abuse	1 Sozialer Kontext; 1.4 Identitäten; 1.4.4 Ethnizität; 5 Adressat_innen; 5.1 Kinder; 6 Gewalt; 6.2 Art; 6.2.2 Missbrauch; 6.3 Negative Folgen	Behandlung // treatment; Kinder // children; Latinx; Männer // men; schwarz // black; sexueller Kindesmissbrauch // child sexual abuse; Vergewaltigung // rape
0	0	0	1569	Goldman, Juliette D. G.; Grimbeek, Peter	Preservice teachers' sources of information on mandatory reporting of child sexual abuse	Journal of Child Sexual Abuse	2 Institutioneller Kontext; 2.2 Einrichtungstypen; 2.2.3 Weiterführende Schule; 3 Fokus; 3.2 Kinderschutz und Gewaltprävention; 4 Fachkräfte; 4.1 Intern; 5 Adressat_innen; 5.1 Kinder; 5.2 Jugendliche; 6 Gewalt; 6.2 Art; 6.2.2 Missbrauch	Australien // Australia; Curriculum; Erwachsene // adults; Jugend // youth; Kinder // children; Männer // men; sexueller Kindesmissbrauch // child sexual abuse
0	1	0	1570	Benia, Luis Roberto; Hauck-Filho, Nelson; Dillenburg, Mariana; Stein, Lilian Milnitsky	The NICHD Investigative Interview Protocol	Journal of Child Sexual Abuse	5 Adressat_innen; 5.1 Kinder; 5.2 Jugendliche; 6 Gewalt; 6.2 Art; 6.2.2 Missbrauch; 8 Forschung; 8.3 Methodologie; 8.4 Ergebnisse	Jugend // youth; Kinder // children; Nordamerika // North America; sexueller Kindesmissbrauch // child sexual abuse; Übersicht // review
0	0	0	1571	Jennings, Wesley G.; Richards, Tara N.; Tomsich, Elizabeth; Gover, Angela R.	Investigating the Role of Child Sexual Abuse in Intimate Partner Violence Victimization and Perpetration in Young Adulthood From a Propensity Score Matching Approach	Journal of Child Sexual Abuse	3 Fokus; 3.2 Kinderschutz und Gewaltprävention; 5 Adressat_innen; 5.2 Jugendliche; 6 Gewalt; 6.1 Täter*in; 6.1.1 Peer; 6.2 Art; 6.2.2 Missbrauch; 6.3 Negative Folgen; 8 Forschung; 8.4 Ergebnisse	Erwachsene // adults; Gewalt // violence; Jugend // youth; Kinder // children; Männer // men; sexueller Kindesmissbrauch // child sexual abuse
0	0	0	1572	Xu, Yin; Zheng, Yong	Prevalence of Childhood Sexual Abuse among Lesbian, Gay, and Bisexual People	Journal of Child Sexual Abuse	1 Sozialer Kontext; 1.4 Identitäten; 1.4.2 LGBT; 6 Gewalt; 6.2 Art; 6.2.2 Missbrauch	Bisexualität // bisexuality; Global; Homosexualität // homosexuality; Prävalenz // prevalence; Sexuelle Orientierung // sexual orientation; sexueller Kindesmissbrauch // child sexual abuse
0	0	0	1573	Krayer, Anne; Seddon, Diane; Robinson, Catherine A.; Gwilym, Hefin	The influence of child sexual abuse on the self from adult narrative perspectives	Journal of Child Sexual Abuse	5 Adressat_innen; 5.1 Kinder; 6 Gewalt; 6.2 Art; 6.2.2 Missbrauch; 6.3 Negative Folgen; 8 Forschung; 8.3 Methodologie	Angst // anxiety; Anpassung // adaptation; Betroffene // survivors; Disclosure; Erwachsene // adults; Inzest // incest; Kinder // children; Männer // men; Mentale Gesundheit // mental health; Narration // narrative; sexueller Kindesmissbrauch // child sexual abuse; soziale Unterstützung // social support
0	0	0	1574	McLeod, David Axlyn	Female offenders in child sexual abuse cases	Journal of Child Sexual Abuse	1 Sozialer Kontext; 1.4 Identitäten; 1.4.1 Gender; 6 Gewalt; 6.1 Täter*in; 6.1.2 Erwachsene; 6.2 Art; 6.2.2 Missbrauch	Alter // age; Erwachsene // adults; Jugend // youth; Kinder // children; Männer // men; Nordamerika // North America; sexueller Kindesmissbrauch // child sexual abuse
